firm,discipline,family,region,horizon,status,name,description,risk_budget,data_dependencies,engine,params,owner,created_at,updated_at,id
Citadel,Credit,Structured,Global,Swing,research,Japan Auction Gap Fade #944,ETF NAV dislocation model.,0.02,[],credit_cds,{},quant,2025-09-10,2025-09-10,CIT-0944
Citadel,Equities,Event-Driven,Global,Intraday,research,ETF Creation/Redemption Arb #945,Credit relative value model.,0.02,[],equity_ls,{},quant,2025-09-10,2025-09-10,CIT-0945
Citadel,Macro,Cross-Asset,Global,Swing,research,ADR vs Local Dual-Listing #946,Commodity curve relative value.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0946
Citadel,Quant,Trend/Carry,Global,Swing,research,WTI Calendar Spread #947,Cross-asset factor strategy.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0947
Citadel,Commodities,Energy & Power,Global,Swing,research,Brent-WTI Arb #948,Systematic volatility premia.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0948
Citadel,Credit,CDS Basis,Global,Swing,research,Henry Hub Seasonal Storage #949,Concrete stat-arb microstructure model.,0.02,[],credit_cds,{},quant,2025-09-10,2025-09-10,CIT-0949
Citadel,Equities,Microstructure,Global,Intraday,research,PJM Congestion Spread #950,ETF NAV dislocation model.,0.02,[],equity_ls,{},quant,2025-09-10,2025-09-10,CIT-0950
Citadel,Macro,Rates & Basis,Global,Swing,research,Gold vs Real Rates #951,Credit relative value model.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0951
Citadel,Quant,Ensemble ML,Global,Swing,research,Copper vs China PMI #952,Commodity curve relative value.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0952
Citadel,Commodities,Metals,Global,Swing,research,HY vs IG Compression #953,Cross-asset factor strategy.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0953
Citadel,Credit,IG/HY RV,Global,Swing,research,Loans vs Bonds Arb #954,Systematic volatility premia.,0.02,[],credit_cds,{},quant,2025-09-10,2025-09-10,CIT-0954
Citadel,Equities,Fundamental L/S,Global,Intraday,research,CDS vs Cash Basis #955,Concrete stat-arb microstructure model.,0.02,[],equity_ls,{},quant,2025-09-10,2025-09-10,CIT-0955
Citadel,Macro,FX,Global,Swing,research,Var Risk Premium (Index) #956,ETF NAV dislocation model.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0956
Citadel,Quant,Vol Premia,Global,Swing,research,Skew Risk Premium #957,Credit relative value model.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0957
Citadel,Commodities,Agriculture,Global,Swing,research,Cross-Asset Trend 12M #958,Commodity curve relative value.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0958
Citadel,Credit,Structured,Global,Swing,research,Cross-Asset Carry Composite #959,Cross-asset factor strategy.,0.02,[],credit_cds,{},quant,2025-09-10,2025-09-10,CIT-0959
Citadel,Equities,Stat-Arb,Global,Intraday,research,Ensemble ML Residual Alpha #960,Systematic volatility premia.,0.02,[],equity_ls,{},quant,2025-09-10,2025-09-10,CIT-0960
Citadel,Macro,Cross-Asset,Global,Swing,research,US Stat-Arb: Mean Reversion #961,Concrete stat-arb microstructure model.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0961
Citadel,Quant,Trend/Carry,Global,Swing,research,US Stat-Arb: Overnight Reversal #962,ETF NAV dislocation model.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0962
Citadel,Commodities,Energy & Power,Global,Swing,research,EU Stat-Arb: Close-to-Open #963,Credit relative value model.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0963
Citadel,Credit,CDS Basis,Global,Swing,research,Japan Auction Gap Fade #964,Commodity curve relative value.,0.02,[],credit_cds,{},quant,2025-09-10,2025-09-10,CIT-0964
Citadel,Equities,Event-Driven,Global,Intraday,research,ETF Creation/Redemption Arb #965,Cross-asset factor strategy.,0.02,[],equity_ls,{},quant,2025-09-10,2025-09-10,CIT-0965
Citadel,Macro,Rates & Basis,Global,Swing,research,ADR vs Local Dual-Listing #966,Systematic volatility premia.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0966
Citadel,Quant,Ensemble ML,Global,Swing,research,WTI Calendar Spread #967,Concrete stat-arb microstructure model.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0967
Citadel,Commodities,Metals,Global,Swing,research,Brent-WTI Arb #968,ETF NAV dislocation model.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0968
Citadel,Credit,IG/HY RV,Global,Swing,research,Henry Hub Seasonal Storage #969,Credit relative value model.,0.02,[],credit_cds,{},quant,2025-09-10,2025-09-10,CIT-0969
Citadel,Equities,Microstructure,Global,Intraday,research,PJM Congestion Spread #970,Commodity curve relative value.,0.02,[],equity_ls,{},quant,2025-09-10,2025-09-10,CIT-0970
Citadel,Macro,FX,Global,Swing,research,Gold vs Real Rates #971,Cross-asset factor strategy.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0971
Citadel,Quant,Vol Premia,Global,Swing,research,Copper vs China PMI #972,Systematic volatility premia.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0972
Citadel,Commodities,Agriculture,Global,Swing,research,HY vs IG Compression #973,Concrete stat-arb microstructure model.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0973
Citadel,Credit,Structured,Global,Swing,research,Loans vs Bonds Arb #974,ETF NAV dislocation model.,0.02,[],credit_cds,{},quant,2025-09-10,2025-09-10,CIT-0974
Citadel,Equities,Fundamental L/S,Global,Intraday,research,CDS vs Cash Basis #975,Credit relative value model.,0.02,[],equity_ls,{},quant,2025-09-10,2025-09-10,CIT-0975
Citadel,Macro,Cross-Asset,Global,Swing,research,Var Risk Premium (Index) #976,Commodity curve relative value.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0976
Citadel,Quant,Trend/Carry,Global,Swing,research,Skew Risk Premium #977,Cross-asset factor strategy.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0977
Citadel,Commodities,Energy & Power,Global,Swing,research,Cross-Asset Trend 12M #978,Systematic volatility premia.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0978
Citadel,Credit,CDS Basis,Global,Swing,research,Cross-Asset Carry Composite #979,Concrete stat-arb microstructure model.,0.02,[],credit_cds,{},quant,2025-09-10,2025-09-10,CIT-0979
Citadel,Equities,Stat-Arb,Global,Intraday,research,Ensemble ML Residual Alpha #980,ETF NAV dislocation model.,0.02,[],equity_ls,{},quant,2025-09-10,2025-09-10,CIT-0980
Citadel,Macro,Rates & Basis,Global,Swing,research,US Stat-Arb: Mean Reversion #981,Credit relative value model.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0981
Citadel,Quant,Ensemble ML,Global,Swing,research,US Stat-Arb: Overnight Reversal #982,Commodity curve relative value.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0982
Citadel,Commodities,Metals,Global,Swing,research,EU Stat-Arb: Close-to-Open #983,Cross-asset factor strategy.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0983
Citadel,Credit,IG/HY RV,Global,Swing,research,Japan Auction Gap Fade #984,Systematic volatility premia.,0.02,[],credit_cds,{},quant,2025-09-10,2025-09-10,CIT-0984
Citadel,Equities,Event-Driven,Global,Intraday,research,ETF Creation/Redemption Arb #985,Concrete stat-arb microstructure model.,0.02,[],equity_ls,{},quant,2025-09-10,2025-09-10,CIT-0985
Citadel,Macro,FX,Global,Swing,research,ADR vs Local Dual-Listing #986,ETF NAV dislocation model.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0986
Citadel,Quant,Vol Premia,Global,Swing,research,WTI Calendar Spread #987,Credit relative value model.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0987
Citadel,Commodities,Agriculture,Global,Swing,research,Brent-WTI Arb #988,Commodity curve relative value.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0988
Citadel,Credit,Structured,Global,Swing,research,Henry Hub Seasonal Storage #989,Cross-asset factor strategy.,0.02,[],credit_cds,{},quant,2025-09-10,2025-09-10,CIT-0989
Citadel,Equities,Microstructure,Global,Intraday,research,PJM Congestion Spread #990,Systematic volatility premia.,0.02,[],equity_ls,{},quant,2025-09-10,2025-09-10,CIT-0990
Citadel,Macro,Cross-Asset,Global,Swing,research,Gold vs Real Rates #991,Concrete stat-arb microstructure model.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0991
Citadel,Quant,Trend/Carry,Global,Swing,research,Copper vs China PMI #992,ETF NAV dislocation model.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0992
Citadel,Commodities,Energy & Power,Global,Swing,research,HY vs IG Compression #993,Credit relative value model.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0993
Citadel,Credit,CDS Basis,Global,Swing,research,Loans vs Bonds Arb #994,Commodity curve relative value.,0.02,[],credit_cds,{},quant,2025-09-10,2025-09-10,CIT-0994
Citadel,Equities,Fundamental L/S,Global,Intraday,research,CDS vs Cash Basis #995,Cross-asset factor strategy.,0.02,[],equity_ls,{},quant,2025-09-10,2025-09-10,CIT-0995
Citadel,Macro,Rates & Basis,Global,Swing,research,Var Risk Premium (Index) #996,Systematic volatility premia.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0996
Citadel,Quant,Ensemble ML,Global,Swing,research,Skew Risk Premium #997,Concrete stat-arb microstructure model.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0997
Citadel,Commodities,Metals,Global,Swing,research,Cross-Asset Trend 12M #998,ETF NAV dislocation model.,0.02,[],futures_macro,{},quant,2025-09-10,2025-09-10,CIT-0998
Citadel,Credit,IG/HY RV,Global,Swing,research,Cross-Asset Carry Composite #999,Credit relative value model.,0.02,[],credit_cds,{},quant,2025-09-10,2025-09-10,CIT-0999
Citadel,Equities,Stat-Arb,Global,Intraday,research,Ensemble ML Residual Alpha #1000,Commodity curve relative value.,0.02,[],equity_ls,{},quant,2025-09-10,2025-09-10,CIT-1000
Point72,Equities,Point72-Style,Global,Swing,research,US Equity L/S Sector Specialist #1,"Discretionary pod exploiting sector earnings, guidance, and catalysts.",0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0001
Point72,Equities,Point72-Style,Global,Swing,research,European Equity L/S Macro-Sensitive #2,Banks/exporters/luxury vs staples under ECB shifts.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0002
Point72,Equities,Point72-Style,Global,Swing,research,Asia Equity L/S Growth vs Value #3,Rotation between export tech and defensive value.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0003
Point72,Equities,Point72-Style,Global,Swing,research,Healthcare Equity Catalyst L/S #4,"FDA trials, pipeline data, patent cliffs.",0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0004
Point72,Equities,Point72-Style,Global,Swing,research,Consumer Equity Footfall vs E‑Commerce #5,Card receipts and traffic alt-data tilt.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0005
Point72,Equities,Point72-Style,Global,Swing,research,Energy Equity Upstream vs Services #6,Oil beta spread: E&P vs OFS cashflows.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0006
Point72,Equities,Point72-Style,Global,Swing,research,Industrials Equity Global Trade Tilt #7,Cyclical demand vs logistics and infra.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0007
Point72,Equities,Point72-Style,Global,Swing,research,Tech Equity Cloud vs Hardware #8,SaaS multiples vs cyclical hardware earnings.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0008
Point72,Equities,Point72-Style,Global,Swing,research,Merger Arb (Point72 Style) #9,Spread capture with dynamic sizing/borrow mgmt.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0009
Point72,Equities,Point72-Style,Global,Swing,research,Spin-off / Split-off Arb #10,Parent vs child valuation drift.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0010
Point72,Equities,Point72-Style,Global,Swing,research,Post-SEO Drift Exploitation #11,Seasoned equity offering underperformance.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0011
Point72,Quant,Point72-Style,Global,Swing,research,Earnings Gap Volatility Arb #12,IV surface mispricing around earnings.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0012
Point72,Quant,Point72-Style,Global,Swing,research,Index Rebalance Flow Play #13,MSCI/FTSE/Russell passive flow prediction.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0013
Point72,Quant,Point72-Style,Global,Swing,research,Dual-Class Share Class Arb #14,Voting vs economic share dislocations.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0014
Point72,Quant,Point72-Style,Global,Swing,research,Convertible Bond Relative Value #15,Delta-hedged convertibles with credit overlay.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0015
Point72,Quant,Point72-Style,Global,Swing,research,Restructuring / Bankruptcy Catalyst #16,Idiosyncratic special situations.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0016
Point72,Quant,Point72-Style,Global,Swing,research,Cubist Residual Momentum #17,"Cross-sectional residual momentum, neutralized.",0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0017
Point72,Quant,Point72-Style,Global,Swing,research,Cubist Residual Value #18,Value signals excluding industry betas.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0018
Point72,Quant,Point72-Style,Global,Swing,research,Cubist Alt-Data Sentiment #19,Text/transcripts/news ML sentiment.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0019
Point72,Quant,Point72-Style,Global,Swing,research,Cubist Earnings Surprise Model #20,ML predictor for beats/misses.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0020
Point72,Quant,Point72-Style,Global,Swing,research,Cubist Factor Timing Overlay #21,Dynamic weighting of style premia.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0021
Point72,Quant,Point72-Style,Global,Swing,research,Cubist Stat-Arb Market Neutral #22,Multi-asset mean reversion in neutralized frame.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0022
Point72,Quant,Point72-Style,Global,Swing,research,Cubist Volatility Risk Premia #23,Short variance with hedges.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0023
Point72,Quant,Point72-Style,Global,Swing,research,Cubist Ensemble ML Alpha #24,Stacked/ensemble ML models.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0024
Point72,Macro,Point72-Style,Global,Macro,research,Global Macro Rates Steepener #25,Cycle-driven curve steepener baskets.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,P72-0025
Point72,Macro,Point72-Style,Global,Macro,research,Macro FX Carry Basket #26,Dynamic G10 + EM carry premia.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,P72-0026
Point72,Macro,Point72-Style,Global,Macro,research,Macro FX Valuation Reversion #27,PPP-based mean reversion trades.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,P72-0027
Point72,Macro,Point72-Style,Global,Macro,research,Macro Commodities Relative Value #28,Crude/metals/ags curve trades.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,P72-0028
Point72,Macro,Point72-Style,Global,Macro,research,Macro Cross-Asset Risk On/Off #29,Equities vs bonds vs havens.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,P72-0029
Point72,Macro,Point72-Style,Global,Macro,research,Macro Volatility Premia Harvest #30,Systematic cross-asset vol selling.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,P72-0030
Point72,Macro,Point72-Style,Global,Macro,research,Macro Policy Event Overlay #31,"CB decisions, elections, geopolitics.",0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,P72-0031
Point72,Macro,Point72-Style,Global,Macro,research,Macro Inflation Hedge Basket #32,Breakevens + commodities overlay.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,P72-0032
Point72,Credit,Point72-Style,Global,Swing,research,Credit CDS vs Cash Basis #33,CDS-bond mispricing capture.,0.02,[],credit_cds,{},credit,2025-09-10,2025-09-10,P72-0033
Point72,Credit,Point72-Style,Global,Swing,research,Credit Fallen Angels Arb #34,HY↔IG migration opportunities.,0.02,[],credit_cds,{},credit,2025-09-10,2025-09-10,P72-0034
Point72,Credit,Point72-Style,Global,Swing,research,Credit Event Arb #35,Spread changes around M&A/LBO risk.,0.02,[],credit_cds,{},credit,2025-09-10,2025-09-10,P72-0035
Point72,Credit,Point72-Style,Global,Swing,research,Credit Distressed Catalyst #36,Restructurings and defaults.,0.02,[],credit_cds,{},credit,2025-09-10,2025-09-10,P72-0036
Point72,Credit,Point72-Style,Global,Swing,research,Credit Capital Structure Arb #37,Equity vs debt vs converts RV.,0.02,[],credit_cds,{},credit,2025-09-10,2025-09-10,P72-0037
Point72,Credit,Point72-Style,Global,Swing,research,Credit EM Sovereign RV #38,Hard vs local currency sovereigns.,0.02,[],credit_cds,{},credit,2025-09-10,2025-09-10,P72-0038
Point72,Credit,Point72-Style,Global,Swing,research,Credit CLO Tranche RV #39,CLO mezzanine vs equity tranches.,0.02,[],credit_cds,{},credit,2025-09-10,2025-09-10,P72-0039
Point72,Credit,Point72-Style,Global,Swing,research,Credit HY vs Loans #40,Loans vs bonds in stressed credits.,0.02,[],credit_cds,{},credit,2025-09-10,2025-09-10,P72-0040
Point72,Equities,Point72-Style,Global,Swing,research,US Equity L/S Sector Specialist #41,"Discretionary pod exploiting sector earnings, guidance, and catalysts.",0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0041
Point72,Equities,Point72-Style,Global,Swing,research,European Equity L/S Macro-Sensitive #42,Banks/exporters/luxury vs staples under ECB shifts.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0042
Point72,Equities,Point72-Style,Global,Swing,research,Asia Equity L/S Growth vs Value #43,Rotation between export tech and defensive value.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0043
Point72,Equities,Point72-Style,Global,Swing,research,Healthcare Equity Catalyst L/S #44,"FDA trials, pipeline data, patent cliffs.",0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0044
Point72,Equities,Point72-Style,Global,Swing,research,Consumer Equity Footfall vs E‑Commerce #45,Card receipts and traffic alt-data tilt.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0045
Point72,Equities,Point72-Style,Global,Swing,research,Energy Equity Upstream vs Services #46,Oil beta spread: E&P vs OFS cashflows.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0046
Point72,Equities,Point72-Style,Global,Swing,research,Industrials Equity Global Trade Tilt #47,Cyclical demand vs logistics and infra.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0047
Point72,Equities,Point72-Style,Global,Swing,research,Tech Equity Cloud vs Hardware #48,SaaS multiples vs cyclical hardware earnings.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0048
Point72,Equities,Point72-Style,Global,Swing,research,Merger Arb (Point72 Style) #49,Spread capture with dynamic sizing/borrow mgmt.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0049
Point72,Equities,Point72-Style,Global,Swing,research,Spin-off / Split-off Arb #50,Parent vs child valuation drift.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0050
Point72,Equities,Point72-Style,Global,Swing,research,Post-SEO Drift Exploitation #51,Seasoned equity offering underperformance.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0051
Point72,Quant,Point72-Style,Global,Swing,research,Earnings Gap Volatility Arb #52,IV surface mispricing around earnings.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0052
Point72,Quant,Point72-Style,Global,Swing,research,Index Rebalance Flow Play #53,MSCI/FTSE/Russell passive flow prediction.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0053
Point72,Quant,Point72-Style,Global,Swing,research,Dual-Class Share Class Arb #54,Voting vs economic share dislocations.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0054
Point72,Quant,Point72-Style,Global,Swing,research,Convertible Bond Relative Value #55,Delta-hedged convertibles with credit overlay.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0055
Point72,Quant,Point72-Style,Global,Swing,research,Restructuring / Bankruptcy Catalyst #56,Idiosyncratic special situations.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0056
Point72,Quant,Point72-Style,Global,Swing,research,Cubist Residual Momentum #57,"Cross-sectional residual momentum, neutralized.",0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0057
Point72,Quant,Point72-Style,Global,Swing,research,Cubist Residual Value #58,Value signals excluding industry betas.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0058
Point72,Quant,Point72-Style,Global,Swing,research,Cubist Alt-Data Sentiment #59,Text/transcripts/news ML sentiment.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0059
Point72,Quant,Point72-Style,Global,Swing,research,Cubist Earnings Surprise Model #60,ML predictor for beats/misses.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0060
Point72,Quant,Point72-Style,Global,Swing,research,Cubist Factor Timing Overlay #61,Dynamic weighting of style premia.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0061
Point72,Quant,Point72-Style,Global,Swing,research,Cubist Stat-Arb Market Neutral #62,Multi-asset mean reversion in neutralized frame.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0062
Point72,Quant,Point72-Style,Global,Swing,research,Cubist Volatility Risk Premia #63,Short variance with hedges.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0063
Point72,Quant,Point72-Style,Global,Swing,research,Cubist Ensemble ML Alpha #64,Stacked/ensemble ML models.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0064
Point72,Macro,Point72-Style,Global,Macro,research,Global Macro Rates Steepener #65,Cycle-driven curve steepener baskets.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,P72-0065
Point72,Macro,Point72-Style,Global,Macro,research,Macro FX Carry Basket #66,Dynamic G10 + EM carry premia.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,P72-0066
Point72,Macro,Point72-Style,Global,Macro,research,Macro FX Valuation Reversion #67,PPP-based mean reversion trades.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,P72-0067
Point72,Macro,Point72-Style,Global,Macro,research,Macro Commodities Relative Value #68,Crude/metals/ags curve trades.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,P72-0068
Point72,Macro,Point72-Style,Global,Macro,research,Macro Cross-Asset Risk On/Off #69,Equities vs bonds vs havens.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,P72-0069
Point72,Macro,Point72-Style,Global,Macro,research,Macro Volatility Premia Harvest #70,Systematic cross-asset vol selling.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,P72-0070
Point72,Macro,Point72-Style,Global,Macro,research,Macro Policy Event Overlay #71,"CB decisions, elections, geopolitics.",0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,P72-0071
Point72,Macro,Point72-Style,Global,Macro,research,Macro Inflation Hedge Basket #72,Breakevens + commodities overlay.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,P72-0072
Point72,Credit,Point72-Style,Global,Swing,research,Credit CDS vs Cash Basis #73,CDS-bond mispricing capture.,0.02,[],credit_cds,{},credit,2025-09-10,2025-09-10,P72-0073
Point72,Credit,Point72-Style,Global,Swing,research,Credit Fallen Angels Arb #74,HY↔IG migration opportunities.,0.02,[],credit_cds,{},credit,2025-09-10,2025-09-10,P72-0074
Point72,Credit,Point72-Style,Global,Swing,research,Credit Event Arb #75,Spread changes around M&A/LBO risk.,0.02,[],credit_cds,{},credit,2025-09-10,2025-09-10,P72-0075
Point72,Credit,Point72-Style,Global,Swing,research,Credit Distressed Catalyst #76,Restructurings and defaults.,0.02,[],credit_cds,{},credit,2025-09-10,2025-09-10,P72-0076
Point72,Credit,Point72-Style,Global,Swing,research,Credit Capital Structure Arb #77,Equity vs debt vs converts RV.,0.02,[],credit_cds,{},credit,2025-09-10,2025-09-10,P72-0077
Point72,Credit,Point72-Style,Global,Swing,research,Credit EM Sovereign RV #78,Hard vs local currency sovereigns.,0.02,[],credit_cds,{},credit,2025-09-10,2025-09-10,P72-0078
Point72,Credit,Point72-Style,Global,Swing,research,Credit CLO Tranche RV #79,CLO mezzanine vs equity tranches.,0.02,[],credit_cds,{},credit,2025-09-10,2025-09-10,P72-0079
Point72,Credit,Point72-Style,Global,Swing,research,Credit HY vs Loans #80,Loans vs bonds in stressed credits.,0.02,[],credit_cds,{},credit,2025-09-10,2025-09-10,P72-0080
Point72,Equities,Point72-Style,Global,Swing,research,US Equity L/S Sector Specialist #81,"Discretionary pod exploiting sector earnings, guidance, and catalysts.",0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0081
Point72,Equities,Point72-Style,Global,Swing,research,European Equity L/S Macro-Sensitive #82,Banks/exporters/luxury vs staples under ECB shifts.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0082
Point72,Equities,Point72-Style,Global,Swing,research,Asia Equity L/S Growth vs Value #83,Rotation between export tech and defensive value.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0083
Point72,Equities,Point72-Style,Global,Swing,research,Healthcare Equity Catalyst L/S #84,"FDA trials, pipeline data, patent cliffs.",0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0084
Point72,Equities,Point72-Style,Global,Swing,research,Consumer Equity Footfall vs E‑Commerce #85,Card receipts and traffic alt-data tilt.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0085
Point72,Equities,Point72-Style,Global,Swing,research,Energy Equity Upstream vs Services #86,Oil beta spread: E&P vs OFS cashflows.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0086
Point72,Equities,Point72-Style,Global,Swing,research,Industrials Equity Global Trade Tilt #87,Cyclical demand vs logistics and infra.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0087
Point72,Equities,Point72-Style,Global,Swing,research,Tech Equity Cloud vs Hardware #88,SaaS multiples vs cyclical hardware earnings.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0088
Point72,Equities,Point72-Style,Global,Swing,research,Merger Arb (Point72 Style) #89,Spread capture with dynamic sizing/borrow mgmt.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0089
Point72,Equities,Point72-Style,Global,Swing,research,Spin-off / Split-off Arb #90,Parent vs child valuation drift.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0090
Point72,Equities,Point72-Style,Global,Swing,research,Post-SEO Drift Exploitation #91,Seasoned equity offering underperformance.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,P72-0091
Point72,Quant,Point72-Style,Global,Swing,research,Earnings Gap Volatility Arb #92,IV surface mispricing around earnings.,0.02,[],stat_arb,{},quant,2025-09-10,2025-09-10,P72-0092
